图片名,图片名,分辨率1,分辨率2,相似性检验结果
2020-10-12_MountCetatea_ZH-CN1440163984_768x1280.jpg,2020-10-12_MountCetatea_ZH-CN1440163984_1024x768_Similarity.jpg,768x1280,1024x768,0.848362
2020-10-12_MountCetatea_ZH-CN1440163984_768x1280.jpg,2020-10-12_MountCetatea_ZH-CN1440163984_800x600_Similarity.jpg,768x1280,800x600,0.822164
2020-10-12_MountCetatea_ZH-CN1440163984_768x1280.jpg,2020-10-12_MountCetatea_ZH-CN1440163984_800x480_Similarity.jpg,768x1280,800x480,0.900252
2020-10-12_MountCetatea_ZH-CN1440163984_768x1280.jpg,2020-10-12_MountCetatea_ZH-CN1440163984_768x1280_Similarity.jpg,768x1280,768x1280,0.968889
2020-10-12_MountCetatea_ZH-CN1440163984_768x1280.jpg,2020-10-12_MountCetatea_ZH-CN1440163984_720x1280_Similarity.jpg,768x1280,720x1280,0.967955
2020-10-12_MountCetatea_ZH-CN1440163984_768x1280.jpg,2020-10-12_MountCetatea_ZH-CN1440163984_640x480_Similarity.jpg,768x1280,640x480,0.786836
2020-10-12_MountCetatea_ZH-CN1440163984_768x1280.jpg,2020-10-12_MountCetatea_ZH-CN1440163984_480x800_Similarity.jpg,768x1280,480x800,0.581546
2020-10-12_MountCetatea_ZH-CN1440163984_768x1280.jpg,2020-10-12_MountCetatea_ZH-CN1440163984_400x240_Similarity.jpg,768x1280,400x240,0.834097
2020-10-12_MountCetatea_ZH-CN1440163984_768x1280.jpg,2020-10-12_MountCetatea_ZH-CN1440163984_320x240_Similarity.jpg,768x1280,320x240,0.704249
2020-10-12_MountCetatea_ZH-CN1440163984_768x1280.jpg,2020-10-12_MountCetatea_ZH-CN1440163984_240x320_Similarity.jpg,768x1280,240x320,0.603672
2020-10-13_TrueFox_ZH-CN9267249538_768x1280.jpg,2020-10-13_TrueFox_ZH-CN9267249538_1920x1080_Similarity.jpg,768x1280,1920x1080,0.897638
2020-10-13_TrueFox_ZH-CN9267249538_768x1280.jpg,2020-10-13_TrueFox_ZH-CN9267249538_1366x768_Similarity.jpg,768x1280,1366x768,0.83728
2020-10-13_TrueFox_ZH-CN9267249538_768x1280.jpg,2020-10-13_TrueFox_ZH-CN9267249538_1280x768_Similarity.jpg,768x1280,1280x768,0.842224
2020-10-13_TrueFox_ZH-CN9267249538_768x1280.jpg,2020-10-13_TrueFox_ZH-CN9267249538_1024x768_Similarity.jpg,768x1280,1024x768,0.893287
2020-10-13_TrueFox_ZH-CN9267249538_768x1280.jpg,2020-10-13_TrueFox_ZH-CN9267249538_800x600_Similarity.jpg,768x1280,800x600,0.905812
2020-10-13_TrueFox_ZH-CN9267249538_768x1280.jpg,2020-10-13_TrueFox_ZH-CN9267249538_800x480_Similarity.jpg,768x1280,800x480,0.909414
2020-10-13_TrueFox_ZH-CN9267249538_768x1280.jpg,2020-10-13_TrueFox_ZH-CN9267249538_768x1280_Similarity.jpg,768x1280,768x1280,0.99268
2020-10-13_TrueFox_ZH-CN9267249538_768x1280.jpg,2020-10-13_TrueFox_ZH-CN9267249538_720x1280_Similarity.jpg,768x1280,720x1280,0.992041
2020-10-13_TrueFox_ZH-CN9267249538_768x1280.jpg,2020-10-13_TrueFox_ZH-CN9267249538_640x480_Similarity.jpg,768x1280,640x480,0.871918
2020-10-13_TrueFox_ZH-CN9267249538_768x1280.jpg,2020-10-13_TrueFox_ZH-CN9267249538_480x800_Similarity.jpg,768x1280,480x800,0.966269
2020-10-13_TrueFox_ZH-CN9267249538_768x1280.jpg,2020-10-13_TrueFox_ZH-CN9267249538_400x240_Similarity.jpg,768x1280,400x240,0.86666
2020-10-13_TrueFox_ZH-CN9267249538_768x1280.jpg,2020-10-13_TrueFox_ZH-CN9267249538_320x240_Similarity.jpg,768x1280,320x240,0.797366
2020-10-13_TrueFox_ZH-CN9267249538_768x1280.jpg,2020-10-13_TrueFox_ZH-CN9267249538_240x320_Similarity.jpg,768x1280,240x320,0.937336
2020-10-14_BavariaFossil_ZH-CN9418077316_768x1280.jpg,2020-10-14_BavariaFossil_ZH-CN9418077316_1920x1080_Similarity.jpg,768x1280,1920x1080,0.955722
2020-10-14_BavariaFossil_ZH-CN9418077316_768x1280.jpg,2020-10-14_BavariaFossil_ZH-CN9418077316_1366x768_Similarity.jpg,768x1280,1366x768,0.962152
2020-10-14_BavariaFossil_ZH-CN9418077316_768x1280.jpg,2020-10-14_BavariaFossil_ZH-CN9418077316_1280x768_Similarity.jpg,768x1280,1280x768,0.967047
2020-10-14_BavariaFossil_ZH-CN9418077316_768x1280.jpg,2020-10-14_BavariaFossil_ZH-CN9418077316_1024x768_Similarity.jpg,768x1280,1024x768,0.939809
2020-10-14_BavariaFossil_ZH-CN9418077316_768x1280.jpg,2020-10-14_BavariaFossil_ZH-CN9418077316_800x600_Similarity.jpg,768x1280,800x600,0.931556
2020-10-14_BavariaFossil_ZH-CN9418077316_768x1280.jpg,2020-10-14_BavariaFossil_ZH-CN9418077316_800x480_Similarity.jpg,768x1280,800x480,0.932694
2020-10-14_BavariaFossil_ZH-CN9418077316_768x1280.jpg,2020-10-14_BavariaFossil_ZH-CN9418077316_768x1280_Similarity.jpg,768x1280,768x1280,0.998707
2020-10-14_BavariaFossil_ZH-CN9418077316_768x1280.jpg,2020-10-14_BavariaFossil_ZH-CN9418077316_720x1280_Similarity.jpg,768x1280,720x1280,0.998094
2020-10-14_BavariaFossil_ZH-CN9418077316_768x1280.jpg,2020-10-14_BavariaFossil_ZH-CN9418077316_640x480_Similarity.jpg,768x1280,640x480,0.931374
2020-10-14_BavariaFossil_ZH-CN9418077316_768x1280.jpg,2020-10-14_BavariaFossil_ZH-CN9418077316_480x800_Similarity.jpg,768x1280,480x800,0.972562
2020-10-14_BavariaFossil_ZH-CN9418077316_768x1280.jpg,2020-10-14_BavariaFossil_ZH-CN9418077316_400x240_Similarity.jpg,768x1280,400x240,0.916843
2020-10-14_BavariaFossil_ZH-CN9418077316_768x1280.jpg,2020-10-14_BavariaFossil_ZH-CN9418077316_320x240_Similarity.jpg,768x1280,320x240,0.902849
2020-10-14_BavariaFossil_ZH-CN9418077316_768x1280.jpg,2020-10-14_BavariaFossil_ZH-CN9418077316_240x320_Similarity.jpg,768x1280,240x320,0.934359
2020-10-15_OchreSeaStar_ZH-CN0656056433_768x1280.jpg,2020-10-15_OchreSeaStar_ZH-CN0656056433_1920x1080_Similarity.jpg,768x1280,1920x1080,0.948497
2020-10-15_OchreSeaStar_ZH-CN0656056433_768x1280.jpg,2020-10-15_OchreSeaStar_ZH-CN0656056433_1366x768_Similarity.jpg,768x1280,1366x768,0.90573
2020-10-15_OchreSeaStar_ZH-CN0656056433_768x1280.jpg,2020-10-15_OchreSeaStar_ZH-CN0656056433_1280x768_Similarity.jpg,768x1280,1280x768,0.898858
2020-10-15_OchreSeaStar_ZH-CN0656056433_768x1280.jpg,2020-10-15_OchreSeaStar_ZH-CN0656056433_1024x768_Similarity.jpg,768x1280,1024x768,0.919538
2020-10-15_OchreSeaStar_ZH-CN0656056433_768x1280.jpg,2020-10-15_OchreSeaStar_ZH-CN0656056433_800x600_Similarity.jpg,768x1280,800x600,0.89389
2020-10-15_OchreSeaStar_ZH-CN0656056433_768x1280.jpg,2020-10-15_OchreSeaStar_ZH-CN0656056433_800x480_Similarity.jpg,768x1280,800x480,0.865118
2020-10-15_OchreSeaStar_ZH-CN0656056433_768x1280.jpg,2020-10-15_OchreSeaStar_ZH-CN0656056433_768x1280_Similarity.jpg,768x1280,768x1280,0.987625
2020-10-15_OchreSeaStar_ZH-CN0656056433_768x1280.jpg,2020-10-15_OchreSeaStar_ZH-CN0656056433_720x1280_Similarity.jpg,768x1280,720x1280,0.988061
2020-10-15_OchreSeaStar_ZH-CN0656056433_768x1280.jpg,2020-10-15_OchreSeaStar_ZH-CN0656056433_640x480_Similarity.jpg,768x1280,640x480,0.850684
2020-10-15_OchreSeaStar_ZH-CN0656056433_768x1280.jpg,2020-10-15_OchreSeaStar_ZH-CN0656056433_480x800_Similarity.jpg,768x1280,480x800,0.95187
2020-10-15_OchreSeaStar_ZH-CN0656056433_768x1280.jpg,2020-10-15_OchreSeaStar_ZH-CN0656056433_400x240_Similarity.jpg,768x1280,400x240,0.738461
2020-10-15_OchreSeaStar_ZH-CN0656056433_768x1280.jpg,2020-10-15_OchreSeaStar_ZH-CN0656056433_320x240_Similarity.jpg,768x1280,320x240,0.723781
2020-10-15_OchreSeaStar_ZH-CN0656056433_768x1280.jpg,2020-10-15_OchreSeaStar_ZH-CN0656056433_240x320_Similarity.jpg,768x1280,240x320,0.90117
2020-10-16_WorldFoodDay_ZH-CN0834763150_768x1280.jpg,2020-10-16_WorldFoodDay_ZH-CN0834763150_1920x1080_Similarity.jpg,768x1280,1920x1080,0.967538
2020-10-16_WorldFoodDay_ZH-CN0834763150_768x1280.jpg,2020-10-16_WorldFoodDay_ZH-CN0834763150_1366x768_Similarity.jpg,768x1280,1366x768,0.962992
2020-10-16_WorldFoodDay_ZH-CN0834763150_768x1280.jpg,2020-10-16_WorldFoodDay_ZH-CN0834763150_1280x768_Similarity.jpg,768x1280,1280x768,0.961131
2020-10-16_WorldFoodDay_ZH-CN0834763150_768x1280.jpg,2020-10-16_WorldFoodDay_ZH-CN0834763150_1024x768_Similarity.jpg,768x1280,1024x768,0.898759
2020-10-16_WorldFoodDay_ZH-CN0834763150_768x1280.jpg,2020-10-16_WorldFoodDay_ZH-CN0834763150_800x600_Similarity.jpg,768x1280,800x600,0.851119
2020-10-16_WorldFoodDay_ZH-CN0834763150_768x1280.jpg,2020-10-16_WorldFoodDay_ZH-CN0834763150_800x480_Similarity.jpg,768x1280,800x480,0.866952
2020-10-16_WorldFoodDay_ZH-CN0834763150_768x1280.jpg,2020-10-16_WorldFoodDay_ZH-CN0834763150_768x1280_Similarity.jpg,768x1280,768x1280,0.970541
2020-10-16_WorldFoodDay_ZH-CN0834763150_768x1280.jpg,2020-10-16_WorldFoodDay_ZH-CN0834763150_720x1280_Similarity.jpg,768x1280,720x1280,0.961
2020-10-16_WorldFoodDay_ZH-CN0834763150_768x1280.jpg,2020-10-16_WorldFoodDay_ZH-CN0834763150_640x480_Similarity.jpg,768x1280,640x480,0.851976
2020-10-16_WorldFoodDay_ZH-CN0834763150_768x1280.jpg,2020-10-16_WorldFoodDay_ZH-CN0834763150_480x800_Similarity.jpg,768x1280,480x800,0.913391
2020-10-16_WorldFoodDay_ZH-CN0834763150_768x1280.jpg,2020-10-16_WorldFoodDay_ZH-CN0834763150_400x240_Similarity.jpg,768x1280,400x240,0.757605
2020-10-16_WorldFoodDay_ZH-CN0834763150_768x1280.jpg,2020-10-16_WorldFoodDay_ZH-CN0834763150_320x240_Similarity.jpg,768x1280,320x240,0.786523
2020-10-16_WorldFoodDay_ZH-CN0834763150_768x1280.jpg,2020-10-16_WorldFoodDay_ZH-CN0834763150_240x320_Similarity.jpg,768x1280,240x320,0.783557
2020-10-17_PisgahNationalForest_ZH-CN0944504238_768x1280.jpg,2020-10-17_PisgahNationalForest_ZH-CN0944504238_1920x1080_Similarity.jpg,768x1280,1920x1080,0.76675
2020-10-17_PisgahNationalForest_ZH-CN0944504238_768x1280.jpg,2020-10-17_PisgahNationalForest_ZH-CN0944504238_1366x768_Similarity.jpg,768x1280,1366x768,0.780776
2020-10-17_PisgahNationalForest_ZH-CN0944504238_768x1280.jpg,2020-10-17_PisgahNationalForest_ZH-CN0944504238_1280x768_Similarity.jpg,768x1280,1280x768,0.780974
2020-10-17_PisgahNationalForest_ZH-CN0944504238_768x1280.jpg,2020-10-17_PisgahNationalForest_ZH-CN0944504238_1024x768_Similarity.jpg,768x1280,1024x768,0.854867
2020-10-17_PisgahNationalForest_ZH-CN0944504238_768x1280.jpg,2020-10-17_PisgahNationalForest_ZH-CN0944504238_800x600_Similarity.jpg,768x1280,800x600,0.861238
2020-10-17_PisgahNationalForest_ZH-CN0944504238_768x1280.jpg,2020-10-17_PisgahNationalForest_ZH-CN0944504238_800x480_Similarity.jpg,768x1280,800x480,0.86917
2020-10-17_PisgahNationalForest_ZH-CN0944504238_768x1280.jpg,2020-10-17_PisgahNationalForest_ZH-CN0944504238_768x1280_Similarity.jpg,768x1280,768x1280,0.990743
2020-10-17_PisgahNationalForest_ZH-CN0944504238_768x1280.jpg,2020-10-17_PisgahNationalForest_ZH-CN0944504238_720x1280_Similarity.jpg,768x1280,720x1280,0.986629
2020-10-17_PisgahNationalForest_ZH-CN0944504238_768x1280.jpg,2020-10-17_PisgahNationalForest_ZH-CN0944504238_640x480_Similarity.jpg,768x1280,640x480,0.81857
2020-10-17_PisgahNationalForest_ZH-CN0944504238_768x1280.jpg,2020-10-17_PisgahNationalForest_ZH-CN0944504238_480x800_Similarity.jpg,768x1280,480x800,0.895123
2020-10-17_PisgahNationalForest_ZH-CN0944504238_768x1280.jpg,2020-10-17_PisgahNationalForest_ZH-CN0944504238_400x240_Similarity.jpg,768x1280,400x240,0.7258
2020-10-17_PisgahNationalForest_ZH-CN0944504238_768x1280.jpg,2020-10-17_PisgahNationalForest_ZH-CN0944504238_320x240_Similarity.jpg,768x1280,320x240,0.723306
2020-10-17_PisgahNationalForest_ZH-CN0944504238_768x1280.jpg,2020-10-17_PisgahNationalForest_ZH-CN0944504238_240x320_Similarity.jpg,768x1280,240x320,0.870954
2020-10-18_SitkaHarbor_ZH-CN1051522458_768x1280.jpg,2020-10-18_SitkaHarbor_ZH-CN1051522458_1920x1080_Similarity.jpg,768x1280,1920x1080,0.552981
2020-10-18_SitkaHarbor_ZH-CN1051522458_768x1280.jpg,2020-10-18_SitkaHarbor_ZH-CN1051522458_1366x768_Similarity.jpg,768x1280,1366x768,0.469961
2020-10-18_SitkaHarbor_ZH-CN1051522458_768x1280.jpg,2020-10-18_SitkaHarbor_ZH-CN1051522458_1280x768_Similarity.jpg,768x1280,1280x768,0.47657
2020-10-18_SitkaHarbor_ZH-CN1051522458_768x1280.jpg,2020-10-18_SitkaHarbor_ZH-CN1051522458_1024x768_Similarity.jpg,768x1280,1024x768,0.550363
2020-10-18_SitkaHarbor_ZH-CN1051522458_768x1280.jpg,2020-10-18_SitkaHarbor_ZH-CN1051522458_800x600_Similarity.jpg,768x1280,800x600,0.442948
2020-10-18_SitkaHarbor_ZH-CN1051522458_768x1280.jpg,2020-10-18_SitkaHarbor_ZH-CN1051522458_800x480_Similarity.jpg,768x1280,800x480,0.557426
2020-10-18_SitkaHarbor_ZH-CN1051522458_768x1280.jpg,2020-10-18_SitkaHarbor_ZH-CN1051522458_768x1280_Similarity.jpg,768x1280,768x1280,0.903031
2020-10-18_SitkaHarbor_ZH-CN1051522458_768x1280.jpg,2020-10-18_SitkaHarbor_ZH-CN1051522458_720x1280_Similarity.jpg,768x1280,720x1280,0.868582
2020-10-18_SitkaHarbor_ZH-CN1051522458_768x1280.jpg,2020-10-18_SitkaHarbor_ZH-CN1051522458_640x480_Similarity.jpg,768x1280,640x480,0.42039
2020-10-18_SitkaHarbor_ZH-CN1051522458_768x1280.jpg,2020-10-18_SitkaHarbor_ZH-CN1051522458_480x800_Similarity.jpg,768x1280,480x800,0.346525
2020-10-18_SitkaHarbor_ZH-CN1051522458_768x1280.jpg,2020-10-18_SitkaHarbor_ZH-CN1051522458_400x240_Similarity.jpg,768x1280,400x240,0.45082
2020-10-18_SitkaHarbor_ZH-CN1051522458_768x1280.jpg,2020-10-18_SitkaHarbor_ZH-CN1051522458_320x240_Similarity.jpg,768x1280,320x240,0.325248
2020-10-18_SitkaHarbor_ZH-CN1051522458_768x1280.jpg,2020-10-18_SitkaHarbor_ZH-CN1051522458_240x320_Similarity.jpg,768x1280,240x320,0.348892
2020-10-19_MatiSiTemple_ZH-CN1153907273_768x1280.jpg,2020-10-19_MatiSiTemple_ZH-CN1153907273_1920x1080_Similarity.jpg,768x1280,1920x1080,0.94431
2020-10-19_MatiSiTemple_ZH-CN1153907273_768x1280.jpg,2020-10-19_MatiSiTemple_ZH-CN1153907273_1366x768_Similarity.jpg,768x1280,1366x768,0.915802
2020-10-19_MatiSiTemple_ZH-CN1153907273_768x1280.jpg,2020-10-19_MatiSiTemple_ZH-CN1153907273_1280x768_Similarity.jpg,768x1280,1280x768,0.927937
2020-10-19_MatiSiTemple_ZH-CN1153907273_768x1280.jpg,2020-10-19_MatiSiTemple_ZH-CN1153907273_1024x768_Similarity.jpg,768x1280,1024x768,0.946964
2020-10-19_MatiSiTemple_ZH-CN1153907273_768x1280.jpg,2020-10-19_MatiSiTemple_ZH-CN1153907273_800x600_Similarity.jpg,768x1280,800x600,0.937797
2020-10-19_MatiSiTemple_ZH-CN1153907273_768x1280.jpg,2020-10-19_MatiSiTemple_ZH-CN1153907273_800x480_Similarity.jpg,768x1280,800x480,0.91351
2020-10-19_MatiSiTemple_ZH-CN1153907273_768x1280.jpg,2020-10-19_MatiSiTemple_ZH-CN1153907273_768x1280_Similarity.jpg,768x1280,768x1280,0.991635
2020-10-19_MatiSiTemple_ZH-CN1153907273_768x1280.jpg,2020-10-19_MatiSiTemple_ZH-CN1153907273_720x1280_Similarity.jpg,768x1280,720x1280,0.98967
2020-10-19_MatiSiTemple_ZH-CN1153907273_768x1280.jpg,2020-10-19_MatiSiTemple_ZH-CN1153907273_640x480_Similarity.jpg,768x1280,640x480,0.927049
2020-10-19_MatiSiTemple_ZH-CN1153907273_768x1280.jpg,2020-10-19_MatiSiTemple_ZH-CN1153907273_480x800_Similarity.jpg,768x1280,480x800,0.966871
2020-10-19_MatiSiTemple_ZH-CN1153907273_768x1280.jpg,2020-10-19_MatiSiTemple_ZH-CN1153907273_400x240_Similarity.jpg,768x1280,400x240,0.863125
2020-10-19_MatiSiTemple_ZH-CN1153907273_768x1280.jpg,2020-10-19_MatiSiTemple_ZH-CN1153907273_320x240_Similarity.jpg,768x1280,320x240,0.90453
2020-10-19_MatiSiTemple_ZH-CN1153907273_768x1280.jpg,2020-10-19_MatiSiTemple_ZH-CN1153907273_240x320_Similarity.jpg,768x1280,240x320,0.907481
2020-10-20_BLNC_ZH-CN1521633936_768x1280.jpg,2020-10-20_BLNC_ZH-CN1521633936_1920x1080_Similarity.jpg,768x1280,1920x1080,0.967921
2020-10-20_BLNC_ZH-CN1521633936_768x1280.jpg,2020-10-20_BLNC_ZH-CN1521633936_1366x768_Similarity.jpg,768x1280,1366x768,0.959222
2020-10-20_BLNC_ZH-CN1521633936_768x1280.jpg,2020-10-20_BLNC_ZH-CN1521633936_1280x768_Similarity.jpg,768x1280,1280x768,0.96574
2020-10-20_BLNC_ZH-CN1521633936_768x1280.jpg,2020-10-20_BLNC_ZH-CN1521633936_1024x768_Similarity.jpg,768x1280,1024x768,0.574894
2020-10-20_BLNC_ZH-CN1521633936_768x1280.jpg,2020-10-20_BLNC_ZH-CN1521633936_800x600_Similarity.jpg,768x1280,800x600,0.667996
2020-10-20_BLNC_ZH-CN1521633936_768x1280.jpg,2020-10-20_BLNC_ZH-CN1521633936_800x480_Similarity.jpg,768x1280,800x480,0.808899
2020-10-20_BLNC_ZH-CN1521633936_768x1280.jpg,2020-10-20_BLNC_ZH-CN1521633936_768x1280_Similarity.jpg,768x1280,768x1280,0.988573
2020-10-20_BLNC_ZH-CN1521633936_768x1280.jpg,2020-10-20_BLNC_ZH-CN1521633936_720x1280_Similarity.jpg,768x1280,720x1280,0.959122
2020-10-20_BLNC_ZH-CN1521633936_768x1280.jpg,2020-10-20_BLNC_ZH-CN1521633936_640x480_Similarity.jpg,768x1280,640x480,0.561272
2020-10-20_BLNC_ZH-CN1521633936_768x1280.jpg,2020-10-20_BLNC_ZH-CN1521633936_480x800_Similarity.jpg,768x1280,480x800,0.841326
2020-10-20_BLNC_ZH-CN1521633936_768x1280.jpg,2020-10-20_BLNC_ZH-CN1521633936_400x240_Similarity.jpg,768x1280,400x240,0.685241
2020-10-20_BLNC_ZH-CN1521633936_768x1280.jpg,2020-10-20_BLNC_ZH-CN1521633936_320x240_Similarity.jpg,768x1280,320x240,0.459139
2020-10-20_BLNC_ZH-CN1521633936_768x1280.jpg,2020-10-20_BLNC_ZH-CN1521633936_240x320_Similarity.jpg,768x1280,240x320,0.793714
2020-10-21_ChameleonIndonesia_ZH-CN1631787171_768x1280.jpg,2020-10-21_ChameleonIndonesia_ZH-CN1631787171_1920x1080_Similarity.jpg,768x1280,1920x1080,0.654201
2020-10-21_ChameleonIndonesia_ZH-CN1631787171_768x1280.jpg,2020-10-21_ChameleonIndonesia_ZH-CN1631787171_1366x768_Similarity.jpg,768x1280,1366x768,0.64134
2020-10-21_ChameleonIndonesia_ZH-CN1631787171_768x1280.jpg,2020-10-21_ChameleonIndonesia_ZH-CN1631787171_1280x768_Similarity.jpg,768x1280,1280x768,0.639128
2020-10-21_ChameleonIndonesia_ZH-CN1631787171_768x1280.jpg,2020-10-21_ChameleonIndonesia_ZH-CN1631787171_1024x768_Similarity.jpg,768x1280,1024x768,0.580168
2020-10-21_ChameleonIndonesia_ZH-CN1631787171_768x1280.jpg,2020-10-21_ChameleonIndonesia_ZH-CN1631787171_800x600_Similarity.jpg,768x1280,800x600,0.573191
2020-10-21_ChameleonIndonesia_ZH-CN1631787171_768x1280.jpg,2020-10-21_ChameleonIndonesia_ZH-CN1631787171_800x480_Similarity.jpg,768x1280,800x480,0.579288
2020-10-21_ChameleonIndonesia_ZH-CN1631787171_768x1280.jpg,2020-10-21_ChameleonIndonesia_ZH-CN1631787171_768x1280_Similarity.jpg,768x1280,768x1280,0.934094
2020-10-21_ChameleonIndonesia_ZH-CN1631787171_768x1280.jpg,2020-10-21_ChameleonIndonesia_ZH-CN1631787171_720x1280_Similarity.jpg,768x1280,720x1280,0.91224
2020-10-21_ChameleonIndonesia_ZH-CN1631787171_768x1280.jpg,2020-10-21_ChameleonIndonesia_ZH-CN1631787171_640x480_Similarity.jpg,768x1280,640x480,0.537935
2020-10-21_ChameleonIndonesia_ZH-CN1631787171_768x1280.jpg,2020-10-21_ChameleonIndonesia_ZH-CN1631787171_480x800_Similarity.jpg,768x1280,480x800,0.763529
2020-10-21_ChameleonIndonesia_ZH-CN1631787171_768x1280.jpg,2020-10-21_ChameleonIndonesia_ZH-CN1631787171_400x240_Similarity.jpg,768x1280,400x240,0.496617
2020-10-21_ChameleonIndonesia_ZH-CN1631787171_768x1280.jpg,2020-10-21_ChameleonIndonesia_ZH-CN1631787171_320x240_Similarity.jpg,768x1280,320x240,0.454808
2020-10-21_ChameleonIndonesia_ZH-CN1631787171_768x1280.jpg,2020-10-21_ChameleonIndonesia_ZH-CN1631787171_240x320_Similarity.jpg,768x1280,240x320,0.603823
2020-10-22_LauwersmeerNP_ZH-CN1771718843_768x1280.jpg,2020-10-22_LauwersmeerNP_ZH-CN1771718843_1920x1080_Similarity.jpg,768x1280,1920x1080,0.724684
2020-10-22_LauwersmeerNP_ZH-CN1771718843_768x1280.jpg,2020-10-22_LauwersmeerNP_ZH-CN1771718843_1366x768_Similarity.jpg,768x1280,1366x768,0.713649
2020-10-22_LauwersmeerNP_ZH-CN1771718843_768x1280.jpg,2020-10-22_LauwersmeerNP_ZH-CN1771718843_1280x768_Similarity.jpg,768x1280,1280x768,0.73793
2020-10-22_LauwersmeerNP_ZH-CN1771718843_768x1280.jpg,2020-10-22_LauwersmeerNP_ZH-CN1771718843_1024x768_Similarity.jpg,768x1280,1024x768,0.749753
2020-10-22_LauwersmeerNP_ZH-CN1771718843_768x1280.jpg,2020-10-22_LauwersmeerNP_ZH-CN1771718843_800x600_Similarity.jpg,768x1280,800x600,0.775119
2020-10-22_LauwersmeerNP_ZH-CN1771718843_768x1280.jpg,2020-10-22_LauwersmeerNP_ZH-CN1771718843_800x480_Similarity.jpg,768x1280,800x480,0.708799
2020-10-22_LauwersmeerNP_ZH-CN1771718843_768x1280.jpg,2020-10-22_LauwersmeerNP_ZH-CN1771718843_768x1280_Similarity.jpg,768x1280,768x1280,0.977794
2020-10-22_LauwersmeerNP_ZH-CN1771718843_768x1280.jpg,2020-10-22_LauwersmeerNP_ZH-CN1771718843_720x1280_Similarity.jpg,768x1280,720x1280,0.969642
2020-10-22_LauwersmeerNP_ZH-CN1771718843_768x1280.jpg,2020-10-22_LauwersmeerNP_ZH-CN1771718843_640x480_Similarity.jpg,768x1280,640x480,0.736899
2020-10-22_LauwersmeerNP_ZH-CN1771718843_768x1280.jpg,2020-10-22_LauwersmeerNP_ZH-CN1771718843_480x800_Similarity.jpg,768x1280,480x800,0.854864
2020-10-22_LauwersmeerNP_ZH-CN1771718843_768x1280.jpg,2020-10-22_LauwersmeerNP_ZH-CN1771718843_400x240_Similarity.jpg,768x1280,400x240,0.653977
2020-10-22_LauwersmeerNP_ZH-CN1771718843_768x1280.jpg,2020-10-22_LauwersmeerNP_ZH-CN1771718843_320x240_Similarity.jpg,768x1280,320x240,0.665603
2020-10-22_LauwersmeerNP_ZH-CN1771718843_768x1280.jpg,2020-10-22_LauwersmeerNP_ZH-CN1771718843_240x320_Similarity.jpg,768x1280,240x320,0.777801
2020-10-23_BentsGeneral_ZH-CN7629263267_768x1280.jpg,2020-10-23_BentsGeneral_ZH-CN7629263267_1920x1080_Similarity.jpg,768x1280,1920x1080,0.857646
2020-10-23_BentsGeneral_ZH-CN7629263267_768x1280.jpg,2020-10-23_BentsGeneral_ZH-CN7629263267_1366x768_Similarity.jpg,768x1280,1366x768,0.833137
2020-10-23_BentsGeneral_ZH-CN7629263267_768x1280.jpg,2020-10-23_BentsGeneral_ZH-CN7629263267_1280x768_Similarity.jpg,768x1280,1280x768,0.838007
2020-10-23_BentsGeneral_ZH-CN7629263267_768x1280.jpg,2020-10-23_BentsGeneral_ZH-CN7629263267_1024x768_Similarity.jpg,768x1280,1024x768,0.823637
2020-10-23_BentsGeneral_ZH-CN7629263267_768x1280.jpg,2020-10-23_BentsGeneral_ZH-CN7629263267_800x600_Similarity.jpg,768x1280,800x600,0.822865
2020-10-23_BentsGeneral_ZH-CN7629263267_768x1280.jpg,2020-10-23_BentsGeneral_ZH-CN7629263267_800x480_Similarity.jpg,768x1280,800x480,0.89736
2020-10-23_BentsGeneral_ZH-CN7629263267_768x1280.jpg,2020-10-23_BentsGeneral_ZH-CN7629263267_768x1280_Similarity.jpg,768x1280,768x1280,0.977179
2020-10-23_BentsGeneral_ZH-CN7629263267_768x1280.jpg,2020-10-23_BentsGeneral_ZH-CN7629263267_720x1280_Similarity.jpg,768x1280,720x1280,0.971394
2020-10-23_BentsGeneral_ZH-CN7629263267_768x1280.jpg,2020-10-23_BentsGeneral_ZH-CN7629263267_640x480_Similarity.jpg,768x1280,640x480,0.776139
2020-10-23_BentsGeneral_ZH-CN7629263267_768x1280.jpg,2020-10-23_BentsGeneral_ZH-CN7629263267_480x800_Similarity.jpg,768x1280,480x800,0.927865
2020-10-23_BentsGeneral_ZH-CN7629263267_768x1280.jpg,2020-10-23_BentsGeneral_ZH-CN7629263267_400x240_Similarity.jpg,768x1280,400x240,0.83798
2020-10-23_BentsGeneral_ZH-CN7629263267_768x1280.jpg,2020-10-23_BentsGeneral_ZH-CN7629263267_320x240_Similarity.jpg,768x1280,320x240,0.645527
2020-10-23_BentsGeneral_ZH-CN7629263267_768x1280.jpg,2020-10-23_BentsGeneral_ZH-CN7629263267_240x320_Similarity.jpg,768x1280,240x320,0.876712
2020-10-24_UNBuilding_ZH-CN7730281645_768x1280.jpg,2020-10-24_UNBuilding_ZH-CN7730281645_1920x1080_Similarity.jpg,768x1280,1920x1080,0.58648
2020-10-24_UNBuilding_ZH-CN7730281645_768x1280.jpg,2020-10-24_UNBuilding_ZH-CN7730281645_1366x768_Similarity.jpg,768x1280,1366x768,0.583112
