图片名,分辨率1,分辨率2,相似性检验结果
TwoWest_ZH-CN9396182448,768x1280,800x600,0.990291
TwoWest_ZH-CN9396182448,768x1280,800x480,0.984606
TwoWest_ZH-CN9396182448,768x1280,768x1280,1
TwoWest_ZH-CN9396182448,768x1280,720x1280,0.999701
TwoWest_ZH-CN9396182448,768x1280,640x480,0.992506
TwoWest_ZH-CN9396182448,768x1280,480x800,0.99491
TwoWest_ZH-CN9396182448,768x1280,400x240,0.985762
TwoWest_ZH-CN9396182448,768x1280,320x240,0.992453
TwoWest_ZH-CN9396182448,768x1280,240x320,0.992235
BigBison_ZH-CN9480861825,768x1280,1920x1080,0.871332
BigBison_ZH-CN9480861825,768x1280,1366x768,0.88286
BigBison_ZH-CN9480861825,768x1280,1280x768,0.880758
BigBison_ZH-CN9480861825,768x1280,1024x768,0.824743
BigBison_ZH-CN9480861825,768x1280,800x600,0.859589
BigBison_ZH-CN9480861825,768x1280,800x480,0.906235
BigBison_ZH-CN9480861825,768x1280,768x1280,1
BigBison_ZH-CN9480861825,768x1280,720x1280,0.997946
BigBison_ZH-CN9480861825,768x1280,640x480,0.869312
BigBison_ZH-CN9480861825,768x1280,480x800,0.963078
BigBison_ZH-CN9480861825,768x1280,400x240,0.899699
BigBison_ZH-CN9480861825,768x1280,320x240,0.866931
BigBison_ZH-CN9480861825,768x1280,240x320,0.879359
DerwentIsle_ZH-CN9777894186,768x1280,1920x1080,0.960778
DerwentIsle_ZH-CN9777894186,768x1280,1366x768,0.960711
DerwentIsle_ZH-CN9777894186,768x1280,1280x768,0.962674
DerwentIsle_ZH-CN9777894186,768x1280,1024x768,0.960909
DerwentIsle_ZH-CN9777894186,768x1280,800x600,0.961335
DerwentIsle_ZH-CN9777894186,768x1280,800x480,0.947348
DerwentIsle_ZH-CN9777894186,768x1280,768x1280,1
DerwentIsle_ZH-CN9777894186,768x1280,720x1280,0.999265
DerwentIsle_ZH-CN9777894186,768x1280,640x480,0.957924
DerwentIsle_ZH-CN9777894186,768x1280,480x800,0.994927
DerwentIsle_ZH-CN9777894186,768x1280,400x240,0.944025
DerwentIsle_ZH-CN9777894186,768x1280,320x240,0.955089
DerwentIsle_ZH-CN9777894186,768x1280,240x320,0.938527
PiedmontRegion_ZH-CN9956166156,768x1280,1920x1080,0.830553
PiedmontRegion_ZH-CN9956166156,768x1280,1366x768,0.825566
PiedmontRegion_ZH-CN9956166156,768x1280,1280x768,0.846945
PiedmontRegion_ZH-CN9956166156,768x1280,1024x768,0.67953
PiedmontRegion_ZH-CN9956166156,768x1280,800x600,0.65015
PiedmontRegion_ZH-CN9956166156,768x1280,800x480,0.711647
PiedmontRegion_ZH-CN9956166156,768x1280,768x1280,1
PiedmontRegion_ZH-CN9956166156,768x1280,720x1280,0.997214
PiedmontRegion_ZH-CN9956166156,768x1280,640x480,0.650807
PiedmontRegion_ZH-CN9956166156,768x1280,480x800,0.921153
PiedmontRegion_ZH-CN9956166156,768x1280,400x240,0.706792
PiedmontRegion_ZH-CN9956166156,768x1280,320x240,0.642219
PiedmontRegion_ZH-CN9956166156,768x1280,240x320,0.786473
LakotaBadlands_ZH-CN0151830089,768x1280,1920x1080,0.768814
LakotaBadlands_ZH-CN0151830089,768x1280,1366x768,0.808292
LakotaBadlands_ZH-CN0151830089,768x1280,1280x768,0.811414
LakotaBadlands_ZH-CN0151830089,768x1280,1024x768,0.714432
LakotaBadlands_ZH-CN0151830089,768x1280,800x600,0.740172
LakotaBadlands_ZH-CN0151830089,768x1280,800x480,0.693218
LakotaBadlands_ZH-CN0151830089,768x1280,768x1280,1
LakotaBadlands_ZH-CN0151830089,768x1280,720x1280,0.996734
LakotaBadlands_ZH-CN0151830089,768x1280,640x480,0.758618
LakotaBadlands_ZH-CN0151830089,768x1280,480x800,0.679099
LakotaBadlands_ZH-CN0151830089,768x1280,400x240,0.722218
LakotaBadlands_ZH-CN0151830089,768x1280,320x240,0.778339
LakotaBadlands_ZH-CN0151830089,768x1280,240x320,0.758917
EsskastanieD_ZH-CN9736686128,768x1280,1920x1080,0.943895
EsskastanieD_ZH-CN9736686128,768x1280,1366x768,0.924202
EsskastanieD_ZH-CN9736686128,768x1280,1280x768,0.926451
EsskastanieD_ZH-CN9736686128,768x1280,1024x768,0.908362
EsskastanieD_ZH-CN9736686128,768x1280,800x600,0.917879
EsskastanieD_ZH-CN9736686128,768x1280,800x480,0.92775
EsskastanieD_ZH-CN9736686128,768x1280,768x1280,1
EsskastanieD_ZH-CN9736686128,768x1280,720x1280,0.99768
EsskastanieD_ZH-CN9736686128,768x1280,640x480,0.918745
EsskastanieD_ZH-CN9736686128,768x1280,480x800,0.993535
EsskastanieD_ZH-CN9736686128,768x1280,400x240,0.922452
EsskastanieD_ZH-CN9736686128,768x1280,320x240,0.914433
EsskastanieD_ZH-CN9736686128,768x1280,240x320,0.963586
ConneryPond_ZH-CN9900515488,768x1280,1920x1080,0.766052
ConneryPond_ZH-CN9900515488,768x1280,1366x768,0.764747
ConneryPond_ZH-CN9900515488,768x1280,1280x768,0.780551
ConneryPond_ZH-CN9900515488,768x1280,1024x768,0.805452
ConneryPond_ZH-CN9900515488,768x1280,800x600,0.795754
ConneryPond_ZH-CN9900515488,768x1280,800x480,0.81016
ConneryPond_ZH-CN9900515488,768x1280,768x1280,1
ConneryPond_ZH-CN9900515488,768x1280,720x1280,0.998632
ConneryPond_ZH-CN9900515488,768x1280,640x480,0.791445
ConneryPond_ZH-CN9900515488,768x1280,480x800,0.977595
ConneryPond_ZH-CN9900515488,768x1280,400x240,0.806304
ConneryPond_ZH-CN9900515488,768x1280,320x240,0.798458
ConneryPond_ZH-CN9900515488,768x1280,240x320,0.763984
RavensSnow_ZH-CN0153928643,768x1280,1920x1080,0.843476
RavensSnow_ZH-CN0153928643,768x1280,1366x768,0.839978
RavensSnow_ZH-CN0153928643,768x1280,1280x768,0.861751
RavensSnow_ZH-CN0153928643,768x1280,1024x768,0.718133
RavensSnow_ZH-CN0153928643,768x1280,800x600,0.845033
RavensSnow_ZH-CN0153928643,768x1280,800x480,0.851753
RavensSnow_ZH-CN0153928643,768x1280,768x1280,1
RavensSnow_ZH-CN0153928643,768x1280,720x1280,0.993776
RavensSnow_ZH-CN0153928643,768x1280,640x480,0.853648
RavensSnow_ZH-CN0153928643,768x1280,480x800,0.834028
RavensSnow_ZH-CN0153928643,768x1280,400x240,0.849702
RavensSnow_ZH-CN0153928643,768x1280,320x240,0.836033
RavensSnow_ZH-CN0153928643,768x1280,240x320,0.827923
DiwaliRangoli_ZH-CN0293298599,768x1280,1920x1080,0.84121
DiwaliRangoli_ZH-CN0293298599,768x1280,1366x768,0.861395
DiwaliRangoli_ZH-CN0293298599,768x1280,1280x768,0.901936
DiwaliRangoli_ZH-CN0293298599,768x1280,1024x768,0.886737
DiwaliRangoli_ZH-CN0293298599,768x1280,800x600,0.922801
DiwaliRangoli_ZH-CN0293298599,768x1280,800x480,0.910588
DiwaliRangoli_ZH-CN0293298599,768x1280,768x1280,1
DiwaliRangoli_ZH-CN0293298599,768x1280,720x1280,0.997665
DiwaliRangoli_ZH-CN0293298599,768x1280,640x480,0.928938
DiwaliRangoli_ZH-CN0293298599,768x1280,480x800,0.930072
DiwaliRangoli_ZH-CN0293298599,768x1280,400x240,0.893204
DiwaliRangoli_ZH-CN0293298599,768x1280,320x240,0.912852
DiwaliRangoli_ZH-CN0293298599,768x1280,240x320,0.916659
LupineNZ_ZH-CN0613960648,768x1280,1920x1080,0.711189
LupineNZ_ZH-CN0613960648,768x1280,1366x768,0.735564
LupineNZ_ZH-CN0613960648,768x1280,1280x768,0.740291
LupineNZ_ZH-CN0613960648,768x1280,1024x768,0.46589
LupineNZ_ZH-CN0613960648,768x1280,800x600,0.443171
LupineNZ_ZH-CN0613960648,768x1280,800x480,0.652081
LupineNZ_ZH-CN0613960648,768x1280,768x1280,1
LupineNZ_ZH-CN0613960648,768x1280,720x1280,0.988025
LupineNZ_ZH-CN0613960648,768x1280,640x480,0.428888
LupineNZ_ZH-CN0613960648,768x1280,480x800,0.878271
LupineNZ_ZH-CN0613960648,768x1280,400x240,0.622051
LupineNZ_ZH-CN0613960648,768x1280,320x240,0.399513
LupineNZ_ZH-CN0613960648,768x1280,240x320,0.655111
HokkaidoShida_ZH-CN0103354943,768x1280,1920x1080,0.895314
HokkaidoShida_ZH-CN0103354943,768x1280,1366x768,0.897754
HokkaidoShida_ZH-CN0103354943,768x1280,1280x768,0.913339
HokkaidoShida_ZH-CN0103354943,768x1280,1024x768,0.953505
HokkaidoShida_ZH-CN0103354943,768x1280,800x600,0.944938
HokkaidoShida_ZH-CN0103354943,768x1280,800x480,0.913484
HokkaidoShida_ZH-CN0103354943,768x1280,768x1280,1
HokkaidoShida_ZH-CN0103354943,768x1280,720x1280,0.998519
HokkaidoShida_ZH-CN0103354943,768x1280,640x480,0.943824
HokkaidoShida_ZH-CN0103354943,768x1280,480x800,0.98706
HokkaidoShida_ZH-CN0103354943,768x1280,400x240,0.913561
HokkaidoShida_ZH-CN0103354943,768x1280,320x240,0.933245
HokkaidoShida_ZH-CN0103354943,768x1280,240x320,0.964291
MischwaldFuessen_ROW2474656135,768x1280,1920x1080,0.964709
MischwaldFuessen_ROW2474656135,768x1280,1366x768,0.955576
MischwaldFuessen_ROW2474656135,768x1280,1280x768,0.972812
MischwaldFuessen_ROW2474656135,768x1280,1024x768,0.978804
MischwaldFuessen_ROW2474656135,768x1280,800x600,0.975886
MischwaldFuessen_ROW2474656135,768x1280,800x480,0.97469
MischwaldFuessen_ROW2474656135,768x1280,768x1280,1
MischwaldFuessen_ROW2474656135,768x1280,720x1280,0.999209
MischwaldFuessen_ROW2474656135,768x1280,640x480,0.973958
MischwaldFuessen_ROW2474656135,768x1280,480x800,0.966138
MischwaldFuessen_ROW2474656135,768x1280,400x240,0.971981
MischwaldFuessen_ROW2474656135,768x1280,320x240,0.968925
MischwaldFuessen_ROW2474656135,768x1280,240x320,0.930915
InukshukLights_ZH-CN0756858983,768x1280,1920x1080,0.884771
InukshukLights_ZH-CN0756858983,768x1280,1366x768,0.872055
InukshukLights_ZH-CN0756858983,768x1280,1280x768,0.884448
InukshukLights_ZH-CN0756858983,768x1280,1024x768,0.899686
InukshukLights_ZH-CN0756858983,768x1280,800x600,0.924619
InukshukLights_ZH-CN0756858983,768x1280,800x480,0.910077
InukshukLights_ZH-CN0756858983,768x1280,768x1280,1
InukshukLights_ZH-CN0756858983,768x1280,720x1280,0.995736
InukshukLights_ZH-CN0756858983,768x1280,640x480,0.922261
InukshukLights_ZH-CN0756858983,768x1280,480x800,0.961891
InukshukLights_ZH-CN0756858983,768x1280,400x240,0.908816
InukshukLights_ZH-CN0756858983,768x1280,320x240,0.921214
InukshukLights_ZH-CN0756858983,768x1280,240x320,0.915951
ToucanCostaRica_ZH-CN0876149105,768x1280,1920x1080,0.762611
ToucanCostaRica_ZH-CN0876149105,768x1280,1366x768,0.715604
ToucanCostaRica_ZH-CN0876149105,768x1280,1280x768,0.773358
ToucanCostaRica_ZH-CN0876149105,768x1280,1024x768,0.817346
ToucanCostaRica_ZH-CN0876149105,768x1280,800x600,0.848526
ToucanCostaRica_ZH-CN0876149105,768x1280,800x480,0.564911
ToucanCostaRica_ZH-CN0876149105,768x1280,768x1280,1
ToucanCostaRica_ZH-CN0876149105,768x1280,720x1280,0.994549
ToucanCostaRica_ZH-CN0876149105,768x1280,640x480,0.851096
ToucanCostaRica_ZH-CN0876149105,768x1280,480x800,0.732707
ToucanCostaRica_ZH-CN0876149105,768x1280,400x240,0.547229
ToucanCostaRica_ZH-CN0876149105,768x1280,320x240,0.852238
ToucanCostaRica_ZH-CN0876149105,768x1280,240x320,0.818685
MontBlancPeak_ZH-CN0459151326,768x1280,1920x1080,0.71226
MontBlancPeak_ZH-CN0459151326,768x1280,1366x768,0.723865
MontBlancPeak_ZH-CN0459151326,768x1280,1280x768,0.723834
MontBlancPeak_ZH-CN0459151326,768x1280,1024x768,0.785413
MontBlancPeak_ZH-CN0459151326,768x1280,800x600,0.788731
MontBlancPeak_ZH-CN0459151326,768x1280,800x480,0.814276
MontBlancPeak_ZH-CN0459151326,768x1280,768x1280,1
MontBlancPeak_ZH-CN0459151326,768x1280,720x1280,0.9975
MontBlancPeak_ZH-CN0459151326,768x1280,640x480,0.789663
MontBlancPeak_ZH-CN0459151326,768x1280,480x800,0.814305
MontBlancPeak_ZH-CN0459151326,768x1280,400x240,0.815946
MontBlancPeak_ZH-CN0459151326,768x1280,320x240,0.78499
MontBlancPeak_ZH-CN0459151326,768x1280,240x320,0.756865
NCHighCountry_ZH-CN0617631531,768x1280,1920x1080,0.906574
NCHighCountry_ZH-CN0617631531,768x1280,1366x768,0.916403
NCHighCountry_ZH-CN0617631531,768x1280,1280x768,0.927561
NCHighCountry_ZH-CN0617631531,768x1280,1024x768,0.922556
NCHighCountry_ZH-CN0617631531,768x1280,800x600,0.928011
NCHighCountry_ZH-CN0617631531,768x1280,800x480,0.926062
NCHighCountry_ZH-CN0617631531,768x1280,768x1280,1
NCHighCountry_ZH-CN0617631531,768x1280,720x1280,0.999244
NCHighCountry_ZH-CN0617631531,768x1280,640x480,0.928838
NCHighCountry_ZH-CN0617631531,768x1280,480x800,0.995305
NCHighCountry_ZH-CN0617631531,768x1280,400x240,0.919749
NCHighCountry_ZH-CN0617631531,768x1280,320x240,0.935144
NCHighCountry_ZH-CN0617631531,768x1280,240x320,0.9443
Dromling_ZH-CN0730577626,768x1280,1920x1080,0.917197
Dromling_ZH-CN0730577626,768x1280,1366x768,0.915558
Dromling_ZH-CN0730577626,768x1280,1280x768,0.923653
Dromling_ZH-CN0730577626,768x1280,1024x768,0.883676
Dromling_ZH-CN0730577626,768x1280,800x600,0.916675
Dromling_ZH-CN0730577626,768x1280,800x480,0.919307
Dromling_ZH-CN0730577626,768x1280,768x1280,1
Dromling_ZH-CN0730577626,768x1280,720x1280,0.997285
Dromling_ZH-CN0730577626,768x1280,640x480,0.911457
Dromling_ZH-CN0730577626,768x1280,480x800,0.953016
Dromling_ZH-CN0730577626,768x1280,400x240,0.920646
Dromling_ZH-CN0730577626,768x1280,320x240,0.90012
Dromling_ZH-CN0730577626,768x1280,240x320,0.915597
BernCH_ZH-CN0890742909,768x1280,1920x1080,0.792049
BernCH_ZH-CN0890742909,768x1280,1366x768,0.840878
BernCH_ZH-CN0890742909,768x1280,1280x768,0.843627
BernCH_ZH-CN0890742909,768x1280,1024x768,0.676663
BernCH_ZH-CN0890742909,768x1280,800x600,0.727708
BernCH_ZH-CN0890742909,768x1280,800x480,0.845905
BernCH_ZH-CN0890742909,768x1280,768x1280,1
BernCH_ZH-CN0890742909,768x1280,720x1280,0.999111
BernCH_ZH-CN0890742909,768x1280,640x480,0.7287
BernCH_ZH-CN0890742909,768x1280,480x800,0.607231
BernCH_ZH-CN0890742909,768x1280,400x240,0.855931
BernCH_ZH-CN0890742909,768x1280,320x240,0.730848
BernCH_ZH-CN0890742909,768x1280,240x320,0.801132
AsilomarSB_ZH-CN1074865975,768x1280,1920x1080,0.681567
AsilomarSB_ZH-CN1074865975,768x1280,1366x768,0.702897
AsilomarSB_ZH-CN1074865975,768x1280,1280x768,0.703246
AsilomarSB_ZH-CN1074865975,768x1280,1024x768,0.660857
AsilomarSB_ZH-CN1074865975,768x1280,800x600,0.653536
AsilomarSB_ZH-CN1074865975,768x1280,800x480,0.465072
AsilomarSB_ZH-CN1074865975,768x1280,768x1280,1
AsilomarSB_ZH-CN1074865975,768x1280,720x1280,0.998112
AsilomarSB_ZH-CN1074865975,768x1280,640x480,0.653152
AsilomarSB_ZH-CN1074865975,768x1280,480x800,0.550127
AsilomarSB_ZH-CN1074865975,768x1280,400x240,0.443013
AsilomarSB_ZH-CN1074865975,768x1280,320x240,0.653515
AsilomarSB_ZH-CN1074865975,768x1280,240x320,0.578241
CPMall_ZH-CN1202155438,768x1280,1920x1080,0.966261
CPMall_ZH-CN1202155438,768x1280,1366x768,0.970673
CPMall_ZH-CN1202155438,768x1280,1280x768,0.974379
CPMall_ZH-CN1202155438,768x1280,1024x768,0.970973
CPMall_ZH-CN1202155438,768x1280,800x600,0.952621
CPMall_ZH-CN1202155438,768x1280,800x480,0.960661
CPMall_ZH-CN1202155438,768x1280,768x1280,1
CPMall_ZH-CN1202155438,768x1280,720x1280,0.999829
CPMall_ZH-CN1202155438,768x1280,640x480,0.955181
CPMall_ZH-CN1202155438,768x1280,480x800,0.984567
CPMall_ZH-CN1202155438,768x1280,400x240,0.95052
CPMall_ZH-CN1202155438,768x1280,320x240,0.942882
CPMall_ZH-CN1202155438,768x1280,240x320,0.977748
ChipmunkJP_ZH-CN1697070440,768x1280,1920x1080,0.912991
ChipmunkJP_ZH-CN1697070440,768x1280,1366x768,0.912288
ChipmunkJP_ZH-CN1697070440,768x1280,1280x768,0.917805
ChipmunkJP_ZH-CN1697070440,768x1280,1024x768,0.969672
ChipmunkJP_ZH-CN1697070440,768x1280,800x600,0.962584
ChipmunkJP_ZH-CN1697070440,768x1280,800x480,0.911303
ChipmunkJP_ZH-CN1697070440,768x1280,768x1280,1
ChipmunkJP_ZH-CN1697070440,768x1280,720x1280,0.997535
ChipmunkJP_ZH-CN1697070440,768x1280,640x480,0.961881
ChipmunkJP_ZH-CN1697070440,768x1280,480x800,0.993016
ChipmunkJP_ZH-CN1697070440,768x1280,400x240,0.900956
ChipmunkJP_ZH-CN1697070440,768x1280,320x240,0.952091
ChipmunkJP_ZH-CN1697070440,768x1280,240x320,0.981508
NaturesWindowLookout_ZH-CN1799883608,768x1280,1920x1080,0.889347
NaturesWindowLookout_ZH-CN1799883608,768x1280,1366x768,0.883818
NaturesWindowLookout_ZH-CN1799883608,768x1280,1280x768,0.894822
NaturesWindowLookout_ZH-CN1799883608,768x1280,1024x768,0.917387
NaturesWindowLookout_ZH-CN1799883608,768x1280,800x600,0.914304
NaturesWindowLookout_ZH-CN1799883608,768x1280,800x480,0.866932
NaturesWindowLookout_ZH-CN1799883608,768x1280,768x1280,1
NaturesWindowLookout_ZH-CN1799883608,768x1280,720x1280,0.998253
NaturesWindowLookout_ZH-CN1799883608,768x1280,640x480,0.905763
NaturesWindowLookout_ZH-CN1799883608,768x1280,480x800,0.99192
NaturesWindowLookout_ZH-CN1799883608,768x1280,400x240,0.832705
NaturesWindowLookout_ZH-CN1799883608,768x1280,320x240,0.863278
NaturesWindowLookout_ZH-CN1799883608,768x1280,240x320,0.969444
ValCervara_ZH-CN1889046979,768x1280,1920x1080,0.778794
ValCervara_ZH-CN1889046979,768x1280,1366x768,0.787582
ValCervara_ZH-CN1889046979,768x1280,1280x768,0.806795
ValCervara_ZH-CN1889046979,768x1280,1024x768,0.815201
ValCervara_ZH-CN1889046979,768x1280,800x600,0.853575
ValCervara_ZH-CN1889046979,768x1280,800x480,0.705471
ValCervara_ZH-CN1889046979,768x1280,768x1280,1
ValCervara_ZH-CN1889046979,768x1280,720x1280,0.975762
ValCervara_ZH-CN1889046979,768x1280,640x480,0.855137
ValCervara_ZH-CN1889046979,768x1280,480x800,0.729521
ValCervara_ZH-CN1889046979,768x1280,400x240,0.707117
ValCervara_ZH-CN1889046979,768x1280,320x240,0.820433
ValCervara_ZH-CN1889046979,768x1280,240x320,0.891763
MountTaranaki_ZH-CN1962085466,768x1280,1920x1080,0.785272
MountTaranaki_ZH-CN1962085466,768x1280,1366x768,0.798141
MountTaranaki_ZH-CN1962085466,768x1280,1280x768,0.797765
MountTaranaki_ZH-CN1962085466,768x1280,1024x768,0.800965
MountTaranaki_ZH-CN1962085466,768x1280,800x600,0.793706
MountTaranaki_ZH-CN1962085466,768x1280,800x480,0.695459
MountTaranaki_ZH-CN1962085466,768x1280,768x1280,1
MountTaranaki_ZH-CN1962085466,768x1280,720x1280,0.997602
MountTaranaki_ZH-CN1962085466,768x1280,640x480,0.796188
MountTaranaki_ZH-CN1962085466,768x1280,480x800,0.771928
MountTaranaki_ZH-CN1962085466,768x1280,400x240,0.686641
MountTaranaki_ZH-CN1962085466,768x1280,320x240,0.795875
MountTaranaki_ZH-CN1962085466,768x1280,240x320,0.798554
EDCScotland_ZH-CN2038527689,768x1280,1920x1080,0.638267
EDCScotland_ZH-CN2038527689,768x1280,1366x768,0.661249
EDCScotland_ZH-CN2038527689,768x1280,1280x768,0.682621
EDCScotland_ZH-CN2038527689,768x1280,1024x768,0.796463
EDCScotland_ZH-CN2038527689,768x1280,800x600,0.814782
EDCScotland_ZH-CN2038527689,768x1280,800x480,0.550694
EDCScotland_ZH-CN2038527689,768x1280,768x1280,1
EDCScotland_ZH-CN2038527689,768x1280,720x1280,0.999518
EDCScotland_ZH-CN2038527689,768x1280,640x480,0.824232
EDCScotland_ZH-CN2038527689,768x1280,480x800,0.801861
EDCScotland_ZH-CN2038527689,768x1280,400x240,0.564372
EDCScotland_ZH-CN2038527689,768x1280,320x240,0.842371
EDCScotland_ZH-CN2038527689,768x1280,240x320,0.965686
HocesDuraton_ZH-CN2152159552,768x1280,1920x1080,0.578133
HocesDuraton_ZH-CN2152159552,768x1280,1366x768,0.583314
HocesDuraton_ZH-CN2152159552,768x1280,1280x768,0.584691
HocesDuraton_ZH-CN2152159552,768x1280,1024x768,0.587143
HocesDuraton_ZH-CN2152159552,768x1280,800x600,0.594154
HocesDuraton_ZH-CN2152159552,768x1280,800x480,0.610919
HocesDuraton_ZH-CN2152159552,768x1280,768x1280,1
HocesDuraton_ZH-CN2152159552,768x1280,720x1280,0.994717
HocesDuraton_ZH-CN2152159552,768x1280,640x480,0.593305
HocesDuraton_ZH-CN2152159552,768x1280,480x800,0.61992
HocesDuraton_ZH-CN2152159552,768x1280,400x240,0.607381
HocesDuraton_ZH-CN2152159552,768x1280,320x240,0.581421
HocesDuraton_ZH-CN2152159552,768x1280,240x320,0.627963
PorcupineBay_ZH-CN2252758146,768x1280,1920x1080,0.468148
PorcupineBay_ZH-CN2252758146,768x1280,1366x768,0.868415
PorcupineBay_ZH-CN2252758146,768x1280,1280x768,0.864121
PorcupineBay_ZH-CN2252758146,768x1280,1024x768,0.448288
PorcupineBay_ZH-CN2252758146,768x1280,800x600,0.484607
PorcupineBay_ZH-CN2252758146,768x1280,800x480,0.606541
PorcupineBay_ZH-CN2252758146,768x1280,768x1280,1
PorcupineBay_ZH-CN2252758146,768x1280,720x1280,0.996392
PorcupineBay_ZH-CN2252758146,768x1280,640x480,0.477513
PorcupineBay_ZH-CN2252758146,768x1280,480x800,0.70122
PorcupineBay_ZH-CN2252758146,768x1280,400x240,0.615936
PorcupineBay_ZH-CN2252758146,768x1280,320x240,0.52081
PorcupineBay_ZH-CN2252758146,768x1280,240x320,0.611905
BrasovXmas_ZH-CN2333670843,768x1280,1920x1080,0.800768
BrasovXmas_ZH-CN2333670843,768x1280,1366x768,0.780188
BrasovXmas_ZH-CN2333670843,768x1280,1280x768,0.773947
BrasovXmas_ZH-CN2333670843,768x1280,1024x768,0.763457
BrasovXmas_ZH-CN2333670843,768x1280,800x600,0.734252
BrasovXmas_ZH-CN2333670843,768x1280,800x480,0.823581
BrasovXmas_ZH-CN2333670843,768x1280,768x1280,1
BrasovXmas_ZH-CN2333670843,768x1280,720x1280,0.996764
BrasovXmas_ZH-CN2333670843,768x1280,640x480,0.728985
BrasovXmas_ZH-CN2333670843,768x1280,480x800,0.925442
BrasovXmas_ZH-CN2333670843,768x1280,400x240,0.798602
BrasovXmas_ZH-CN2333670843,768x1280,320x240,0.701947
BrasovXmas_ZH-CN2333670843,768x1280,240x320,0.842504
WCDBabyElephant_ZH-CN7844400740,768x1280,1920x1080,0.967965
WCDBabyElephant_ZH-CN7844400740,768x1280,1366x768,0.923437
WCDBabyElephant_ZH-CN7844400740,768x1280,1280x768,0.935988
WCDBabyElephant_ZH-CN7844400740,768x1280,1024x768,0.820406
WCDBabyElephant_ZH-CN7844400740,768x1280,800x600,0.854607
WCDBabyElephant_ZH-CN7844400740,768x1280,800x480,0.908852
WCDBabyElephant_ZH-CN7844400740,768x1280,768x1280,1
WCDBabyElephant_ZH-CN7844400740,768x1280,720x1280,0.99897
WCDBabyElephant_ZH-CN7844400740,768x1280,640x480,0.866141
WCDBabyElephant_ZH-CN7844400740,768x1280,480x800,0.983327
WCDBabyElephant_ZH-CN7844400740,768x1280,400x240,0.915036
WCDBabyElephant_ZH-CN7844400740,768x1280,320x240,0.889032
WCDBabyElephant_ZH-CN7844400740,768x1280,240x320,0.938896
BenasqueValley_ZH-CN7931589735,768x1280,1920x1080,0.894702
BenasqueValley_ZH-CN7931589735,768x1280,1366x768,0.892579
BenasqueValley_ZH-CN7931589735,768x1280,1280x768,0.91347
BenasqueValley_ZH-CN7931589735,768x1280,1024x768,0.869476
BenasqueValley_ZH-CN7931589735,768x1280,800x600,0.854245
BenasqueValley_ZH-CN7931589735,768x1280,800x480,0.853067
BenasqueValley_ZH-CN7931589735,768x1280,768x1280,1
BenasqueValley_ZH-CN7931589735,768x1280,720x1280,0.998754
BenasqueValley_ZH-CN7931589735,768x1280,640x480,0.861278
BenasqueValley_ZH-CN7931589735,768x1280,480x800,0.932023
BenasqueValley_ZH-CN7931589735,768x1280,400x240,0.854407
BenasqueValley_ZH-CN7931589735,768x1280,320x240,0.852495
BenasqueValley_ZH-CN7931589735,768x1280,240x320,0.90183
PLNP_ZH-CN8120863549,768x1280,1920x1080,0.315674
PLNP_ZH-CN8120863549,768x1280,1366x768,0.305751
PLNP_ZH-CN8120863549,768x1280,1280x768,0.644624
PLNP_ZH-CN8120863549,768x1280,1024x768,0.515866
PLNP_ZH-CN8120863549,768x1280,800x600,0.519685
PLNP_ZH-CN8120863549,768x1280,800x480,0.638467
PLNP_ZH-CN8120863549,768x1280,768x1280,1
PLNP_ZH-CN8120863549,768x1280,720x1280,0.996923
PLNP_ZH-CN8120863549,768x1280,640x480,0.523435
PLNP_ZH-CN8120863549,768x1280,480x800,0.570114
PLNP_ZH-CN8120863549,768x1280,400x240,0.672272
PLNP_ZH-CN8120863549,768x1280,320x240,0.530934
PLNP_ZH-CN8120863549,768x1280,240x320,0.515765
VogelhaeuserD_ZH-CN8437589222,768x1280,1920x1080,0.930012
VogelhaeuserD_ZH-CN8437589222,768x1280,1366x768,0.909535
VogelhaeuserD_ZH-CN8437589222,768x1280,1280x768,0.915994
VogelhaeuserD_ZH-CN8437589222,768x1280,1024x768,0.954469
VogelhaeuserD_ZH-CN8437589222,768x1280,800x600,0.9567
VogelhaeuserD_ZH-CN8437589222,768x1280,800x480,0.948647
VogelhaeuserD_ZH-CN8437589222,768x1280,768x1280,1
VogelhaeuserD_ZH-CN8437589222,768x1280,720x1280,0.997338
VogelhaeuserD_ZH-CN8437589222,768x1280,640x480,0.982337
